name,essround,edition,proddate,idno,cntry,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,donprty,badge,sgnptit,pbldmna,bctprd,pstplonl,volunfp,clsprty,prtdgcl,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,hmsfmlsh,hmsacld,euftf,lrnobed,loylead,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,gndr
ESS11e01,11,1,2024-06-20,86013,LT,45,5,600,6,6,6,3,1,1,2,2,2,2,7,2,2,5,7,1,2,2,2,2,2,2,1,2,2,6,5,8,3,3,3,4,4,1,3,3,4,6,3,3,1,2,2,8,4,6,8,1
ESS11e01,11,1,2024-06-20,86014,LT,60,5,270,5,7,4,3,3,1,3,3,2,5,9,3,0,7,9,1,2,2,2,2,2,1,2,2,1,3,3,6,3,1,1,4,7,2,2,3,5,7,1,2,3,4,4,3,3,7,8,2
ESS11e01,11,1,2024-06-20,86035,LT,180,5,180,5,8,2,3,3,3,3,3,7,8,8,6,7,8,8,1,2,2,2,1,2,1,1,2,2,6,7,8,6,6,6,7,7,4,2,3,2,9,3,4,1,2,3,7,10,6,9,2
ESS11e01,11,1,2024-06-20,86040,LT,110,3,6666,4,0,0,3,3,3,3,2,3,0,0,0,0,0,0,1,2,2,1,1,2,2,7,7,7,6,77,0,0,88,4,0,0,1,4,8,8,10,1,8,8,3,8,10,10,88,88,1
ESS11e01,11,1,2024-06-20,86111,LT,60,1,6666,6,5,8,2,3,2,2,2,5,7,9,6,7,9,8,1,2,2,2,2,2,2,2,2,2,6,7,8,8,6,5,6,4,2,4,2,5,6,2,2,1,4,4,5,8,7,5,2
ESS11e01,11,1,2024-06-20,86189,LT,330,1,6666,5,6,3,3,3,1,1,1,4,88,4,0,0,88,88,1,2,2,2,2,2,2,2,2,8,6,5,3,77,88,5,2,4,1,3,4,4,6,2,8,2,2,2,4,6,5,5,1
ESS11e01,11,1,2024-06-20,86252,LT,570,5,180,5,5,7,2,3,2,3,1,3,4,4,4,4,5,3,1,2,2,2,2,2,2,2,2,2,6,7,10,5,4,6,6,5,2,2,4,8,10,4,3,1,2,2,6,6,6,10,1
ESS11e01,11,1,2024-06-20,86317,LT,50,1,6666,2,10,10,3,2,1,2,1,10,10,10,0,0,0,10,1,2,2,2,2,2,2,2,2,2,6,4,10,10,10,88,4,0,2,4,1,4,88,1,2,3,4,2,10,0,0,10,2
ESS11e01,11,1,2024-06-20,86394,LT,5,5,240,8,6,8,4,1,1,1,1,4,3,10,2,3,1,3,1,2,2,2,2,2,2,2,1,2,6,9,7,8,4,3,4,3,2,2,4,2,6,2,2,1,1,1,10,9,10,8,2
ESS11e01,11,1,2024-06-20,86412,LT,5,3,6666,9,7,5,3,3,3,3,3,5,5,8,4,1,3,4,1,2,2,1,2,2,2,2,2,2,6,6,9,6,7,4,6,5,4,5,4,5,7,4,3,4,1,3,5,5,4,8,1
ESS11e01,11,1,2024-06-20,86426,LT,240,1,6666,0,5,0,3,1,1,1,1,0,2,3,0,0,1,88,1,2,2,2,2,2,2,2,2,2,6,77,5,4,0,88,4,0,4,5,1,5,5,1,2,2,2,3,10,5,10,10,2
ESS11e01,11,1,2024-06-20,50072,NL,210,5,420,7,8,3,2,2,4,2,4,8,9,8,6,6,6,7,1,2,2,2,2,2,2,2,1,1,3,7,9,4,4,8,8,7,2,2,2,2,3,2,3,2,2,2,3,5,8,9,1
ESS11e01,11,1,2024-06-20,50144,NL,45,5,780,7,8,6,2,3,2,3,2,7,7,8,6,7,7,7,1,2,2,2,2,2,1,2,2,2,6,6,8,7,7,7,6,7,3,1,5,1,5,1,3,2,2,2,6,7,7,7,1
ESS11e01,11,1,2024-06-20,50166,NL,180,5,120,6,6,7,2,3,3,3,3,7,8,7,6,6,6,6,1,2,2,2,2,1,1,2,2,1,2,3,7,6,7,8,6,7,1,1,4,1,6,1,1,2,2,2,7,7,6,7,1
ESS11e01,11,1,2024-06-20,50193,NL,30,5,540,3,5,3,2,2,1,2,2,5,3,5,3,4,88,5,1,2,2,2,2,2,2,2,2,1,2,9,8,5,5,5,4,5,4,1,5,2,5,1,3,3,3,3,5,88,4,8,2
ESS11e01,11,1,2024-06-20,50202,NL,90,1,6666,8,5,9,3,2,1,2,1,4,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,6,5,7,4,3,4,5,8,5,1,5,1,3,1,2,3,3,3,5,7,2,8,2
ESS11e01,11,1,2024-06-20,50258,NL,10,5,122,7,7,8,3,3,2,3,2,6,5,7,4,5,6,6,1,2,2,2,1,2,2,2,1,2,6,6,9,7,5,7,6,4,2,2,5,2,3,2,3,2,2,3,6,7,7,8,2
ESS11e01,11,1,2024-06-20,50300,NL,120,5,150,7,7,2,2,3,2,3,2,6,7,9,6,6,5,7,1,2,2,2,1,2,1,1,2,1,1,7,7,6,4,6,7,8,3,1,5,2,7,1,2,3,3,3,5,6,4,8,2
ESS11e01,11,1,2024-06-20,50343,NL,120,5,180,3,3,3,1,3,5,3,5,3,1,5,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,8,8,4,1,5,4,4,1,1,1,1,1,1,3,8,8,4,1,1,1,9,2
ESS11e01,11,1,2024-06-20,50406,NL,0,5,480,7,6,6,4,2,1,2,1,88,4,7,1,1,88,88,1,2,2,2,1,2,1,2,2,2,6,2,9,3,88,7,5,4,3,1,5,1,5,3,5,1,1,1,5,10,5,7,2
ESS11e01,11,1,2024-06-20,50410,NL,30,1,6666,6,5,7,3,2,1,2,1,3,5,7,6,6,7,7,1,2,2,2,2,2,2,2,2,2,6,7,8,6,5,6,6,5,2,2,4,2,8,2,2,2,2,2,4,4,4,8,2
ESS11e01,11,1,2024-06-20,50419,NL,15,4,30,8,8,8,3,1,1,2,1,5,6,6,4,4,4,6,1,2,2,2,2,2,2,2,2,2,6,6,8,6,0,0,6,0,2,1,5,2,5,1,4,2,2,4,7,6,6,8,2
ESS11e01,11,1,2024-06-20,50421,NL,180,5,120,5,8,5,2,3,2,3,3,1,7,7,1,5,1,7,1,2,2,2,2,2,2,1,2,1,2,10,8,2,1,5,7,5,4,1,4,3,3,1,3,2,2,2,5,2,3,8,1
ESS11e01,11,1,2024-06-20,50439,NL,60,1,6666,7,8,7,2,3,1,3,2,7,8,8,6,6,6,6,1,2,2,2,2,2,2,2,2,1,1,8,8,7,6,6,7,7,2,2,4,2,8,2,2,2,2,3,5,6,7,9,1
ESS11e01,11,1,2024-06-20,50485,NL,10,5,270,5,3,1,2,2,2,3,2,4,7,2,3,3,5,5,1,2,2,2,1,2,2,1,2,2,6,3,6,3,5,8,8,7,2,1,5,1,7,2,3,1,1,1,8,9,3,7,1
ESS11e01,11,1,2024-06-20,50496,NL,120,5,600,0,3,1,2,3,3,4,4,4,6,9,5,6,6,7,2,2,2,2,2,2,2,2,2,1,2,4,8,3,4,3,3,1,4,2,4,2,8,2,4,1,1,2,2,10,3,8,1
ESS11e01,11,1,2024-06-20,50501,NL,60,3,6666,7,7,7,1,3,2,3,2,7,8,6,7,7,7,7,1,2,2,2,2,2,2,2,2,2,6,3,9,7,7,7,6,9,2,2,5,1,8,2,2,1,1,1,7,8,6,9,2
ESS11e01,11,1,2024-06-20,50529,NL,90,5,60,7,8,7,2,3,1,3,1,6,7,7,6,6,7,7,1,2,2,2,2,2,2,2,1,2,6,7,8,6,6,6,88,6,3,2,4,3,6,1,2,2,2,2,7,7,8,8,2
ESS11e01,11,1,2024-06-20,50537,NL,121,5,422,7,6,3,2,2,1,2,1,2,4,6,4,4,5,4,1,2,2,2,2,2,2,2,2,2,6,4,8,6,2,2,4,2,2,2,4,2,6,2,3,2,2,2,7,5,8,8,2
ESS11e01,11,1,2024-06-20,50578,NL,30,5,600,7,6,2,3,2,1,2,1,1,7,7,1,1,4,4,1,2,2,2,1,2,1,1,2,1,1,1,8,1,5,6,1,3,2,1,2,5,5,2,5,2,2,2,5,10,6,7,2
ESS11e01,11,1,2024-06-20,50614,NL,45,5,120,8,8,6,2,4,2,3,2,7,9,9,7,7,6,6,1,2,2,2,2,2,2,2,2,1,2,4,8,8,6,7,7,8,1,1,5,1,5,1,2,2,2,2,7,8,7,8,1
ESS11e01,11,1,2024-06-20,50619,NL,30,5,480,7,7,7,2,3,3,4,3,5,8,8,5,4,3,7,1,1,2,2,1,2,2,2,1,2,6,6,9,3,4,6,8,7,3,1,5,2,2,4,4,2,3,3,3,7,4,9,1
ESS11e01,11,1,2024-06-20,50653,NL,5,5,600,4,4,5,4,2,3,2,3,3,6,6,4,4,4,5,3,2,2,2,2,2,2,2,2,2,6,5,8,5,3,6,6,6,3,2,5,2,5,2,3,2,2,2,5,6,5,8,2
ESS11e01,11,1,2024-06-20,50657,NL,60,3,6666,8,7,8,3,1,1,2,1,6,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,88,88,4,5,5,7,7,2,1,5,3,6,1,1,2,2,2,5,6,6,6,2
ESS11e01,11,1,2024-06-20,50661,NL,30,5,120,8,8,6,2,3,2,3,2,8,10,9,7,6,7,8,1,1,1,2,2,2,2,2,2,1,2,3,10,7,4,8,7,8,1,1,5,1,9,3,4,2,2,2,7,7,6,9,1
ESS11e01,11,1,2024-06-20,50669,NL,30,1,6666,5,9,9,3,1,1,1,1,0,2,7,3,9,1,1,1,2,2,2,2,2,2,2,2,2,6,88,9,3,3,3,5,6,2,2,5,2,3,1,4,4,4,4,2,3,2,9,2
ESS11e01,11,1,2024-06-20,50671,NL,15,5,180,9,9,7,4,2,1,4,1,5,8,9,4,5,5,6,1,2,2,2,2,2,2,2,2,2,6,3,9,7,7,9,7,10,1,1,5,1,5,5,5,2,2,3,8,8,6,10,1
ESS11e01,11,1,2024-06-20,50673,NL,150,5,60,8,8,8,2,3,1,3,1,7,8,8,7,7,8,7,1,2,2,2,1,2,2,2,2,2,6,5,7,3,6,6,6,9,1,1,5,2,7,1,3,2,2,2,6,4,5,7,2
ESS11e01,11,1,2024-06-20,50700,NL,10,5,480,4,5,6,2,2,1,3,2,6,7,8,7,5,7,7,1,2,2,2,1,2,2,2,1,2,6,4,7,3,4,3,4,8,2,2,4,2,6,1,2,2,2,2,3,3,2,7,2
ESS11e01,11,1,2024-06-20,50710,NL,30,5,90,8,8,7,2,4,2,3,2,6,8,7,5,5,4,7,1,2,2,2,1,2,2,1,1,1,2,6,8,6,5,7,5,7,3,1,5,3,5,1,3,2,2,4,6,3,3,9,1
ESS11e01,11,1,2024-06-20,50809,NL,60,5,180,6,6,7,1,3,3,3,3,3,6,7,3,3,5,5,1,2,2,1,2,2,2,2,2,2,6,0,9,3,0,8,8,7,1,1,5,1,10,2,4,2,1,2,9,10,9,9,2
ESS11e01,11,1,2024-06-20,50825,NL,60,5,360,8,8,3,1,4,4,4,3,7,9,8,6,6,6,8,1,2,2,2,2,2,2,2,2,1,2,3,8,8,5,7,7,8,2,1,5,1,7,2,3,2,2,2,7,7,7,8,1
ESS11e01,11,1,2024-06-20,50849,NL,150,4,75,6,3,6,1,3,3,3,2,4,7,7,5,6,88,5,1,2,2,2,2,2,1,2,1,1,2,5,8,5,4,7,5,6,2,3,4,3,4,2,4,2,2,2,8,10,6,8,2
ESS11e01,11,1,2024-06-20,50867,NL,10,5,270,7,8,6,4,2,2,3,1,8,7,8,7,88,88,88,1,2,2,2,2,2,2,2,2,2,6,88,88,6,8,7,9,8,3,1,5,2,8,1,2,2,2,3,88,6,2,0,1
ESS11e01,11,1,2024-06-20,50872,NL,20,4,180,8,8,8,3,2,1,4,2,7,8,9,5,6,6,6,1,2,2,2,2,2,2,2,2,1,2,4,9,6,5,8,7,5,1,2,5,2,8,2,2,2,2,2,6,8,7,9,1
ESS11e01,11,1,2024-06-20,50873,NL,15,5,60,7,7,7,2,4,2,4,2,8,8,9,7,7,8,7,3,2,2,2,2,2,2,2,1,2,6,6,10,9,9,9,6,10,3,3,5,2,6,2,3,3,3,3,8,6,6,10,2
ESS11e01,11,1,2024-06-20,50884,NL,120,4,90,3,5,4,1,1,3,2,4,1,1,8,1,4,0,0,1,1,1,1,2,1,2,1,1,1,2,5,7,0,0,0,5,3,2,2,5,4,0,4,4,4,3,3,4,5,5,7,1
ESS11e01,11,1,2024-06-20,50901,NL,60,5,600,4,5,0,2,3,4,3,3,6,7,9,7,5,7,6,3,2,2,2,2,2,2,1,1,1,1,1,5,0,7,6,6,7,4,2,1,2,5,2,1,2,3,3,0,3,0,7,2
ESS11e01,11,1,2024-06-20,50906,NL,60,5,900,7,6,6,2,3,1,3,2,6,7,8,6,6,7,7,2,2,2,2,2,2,2,2,2,1,2,3,7,5,5,6,4,7,2,1,5,1,6,1,3,2,2,1,7,8,6,8,2
ESS11e01,11,1,2024-06-20,50946,NL,60,5,15,7,8,8,1,4,3,4,3,88,8,7,6,7,4,5,1,2,1,2,2,2,1,2,2,1,6,4,8,88,7,8,8,9,2,2,4,3,8,2,4,2,2,2,8,7,7,7,1
ESS11e01,11,1,2024-06-20,50947,NL,60,2,6666,7,7,7,3,1,1,1,4,4,6,4,4,4,88,88,2,2,2,2,2,2,2,2,2,2,6,6,8,6,3,6,5,8,1,1,5,1,4,2,3,3,3,3,6,6,6,8,2
ESS11e01,11,1,2024-06-20,50958,NL,75,5,30,6,6,6,3,2,1,2,1,6,7,8,6,7,7,7,1,2,2,2,1,2,2,2,2,1,2,4,5,6,5,6,6,7,3,1,5,1,5,2,3,2,3,2,5,6,5,7,2
ESS11e01,11,1,2024-06-20,50961,NL,30,5,240,8,6,5,3,2,3,2,3,6,5,8,4,5,7,6,1,2,2,2,2,2,2,2,1,2,6,5,8,4,4,4,7,8,2,2,4,1,7,3,3,2,2,2,7,6,5,8,2
ESS11e01,11,1,2024-06-20,50963,NL,165,5,120,7,8,5,2,3,4,4,3,4,6,6,7,7,6,5,1,1,1,2,1,1,1,1,1,1,2,4,8,4,3,5,5,6,1,1,5,1,8,3,4,1,1,1,10,10,7,8,1
ESS11e01,11,1,2024-06-20,50965,NL,10,5,180,7,8,8,2,2,4,3,3,5,8,7,4,5,7,8,1,2,2,2,2,2,2,2,2,2,6,3,8,5,4,6,6,7,2,1,5,1,6,4,4,2,2,2,4,5,5,8,2
ESS11e01,11,1,2024-06-20,50967,NL,60,5,360,7,7,4,2,3,3,3,3,7,8,8,6,7,6,7,1,2,2,2,2,2,2,2,1,1,2,6,8,4,5,6,8,8,2,2,5,2,7,1,2,1,1,1,6,7,5,8,1
ESS11e01,11,1,2024-06-20,50969,NL,30,5,240,7,7,3,3,3,1,3,1,7,7,8,7,5,8,8,2,2,2,2,2,2,2,2,1,2,6,5,9,6,8,8,6,7,2,2,4,2,8,1,2,3,3,3,8,6,7,9,1
ESS11e01,11,1,2024-06-20,50990,NL,45,5,60,8,7,6,1,3,3,3,3,6,6,8,6,6,5,4,1,2,2,2,2,2,2,2,2,1,3,6,8,6,6,6,5,6,3,3,3,3,5,4,4,2,2,2,8,5,5,8,1
ESS11e01,11,1,2024-06-20,51064,NL,120,5,240,7,7,3,2,1,1,1,1,4,8,9,4,4,2,3,1,1,2,2,2,2,2,2,1,1,2,5,8,6,4,6,8,8,2,2,5,2,2,1,3,2,2,2,2,7,5,8,2
ESS11e01,11,1,2024-06-20,51069,NL,60,5,300,5,6,4,2,2,3,2,4,5,7,6,5,5,88,5,1,1,2,2,1,1,1,2,1,1,2,5,6,6,4,5,5,7,1,1,5,1,6,3,4,2,2,2,88,88,5,8,2
ESS11e01,11,1,2024-06-20,51150,NL,15,5,210,7,8,6,2,3,2,3,2,5,6,7,5,5,7,6,1,2,2,2,1,2,2,2,2,2,6,3,7,6,4,7,4,4,2,1,5,1,7,3,4,2,2,2,5,7,5,7,2
ESS11e01,11,1,2024-06-20,51156,NL,60,1,6666,6,6,6,4,2,1,2,1,7,3,7,5,6,7,88,1,2,2,2,2,2,2,2,1,2,6,88,6,6,6,88,88,7,8,3,8,8,3,2,8,3,4,4,88,2,1,6,2
ESS11e01,11,1,2024-06-20,51185,NL,30,5,150,5,7,3,4,1,1,1,1,4,0,8,3,3,3,5,1,2,2,2,2,2,2,2,2,1,6,5,8,4,4,5,7,6,1,1,5,1,88,2,3,3,3,3,3,5,2,7,2
ESS11e01,11,1,2024-06-20,51189,NL,60,5,420,7,7,3,2,2,1,2,1,5,5,7,2,2,4,6,1,1,2,2,1,2,2,2,2,2,6,7,8,6,4,8,88,7,4,1,5,2,7,2,4,3,3,4,3,7,3,9,2
ESS11e01,11,1,2024-06-20,51234,NL,90,5,150,8,7,7,2,3,2,3,2,7,9,8,6,6,6,8,1,2,2,2,1,2,1,2,1,2,6,4,7,5,5,5,5,6,2,1,5,2,4,3,4,2,2,2,5,6,7,7,2
ESS11e01,11,1,2024-06-20,51283,NL,0,4,120,8,8,7,3,2,5,3,3,6,7,8,7,6,8,5,2,2,2,2,2,2,2,2,2,7,6,5,10,8,7,6,6,7,4,4,4,4,6,2,2,3,3,3,7,7,8,9,2
ESS11e01,11,1,2024-06-20,51291,NL,90,5,60,8,8,5,2,3,2,3,2,5,7,7,4,5,4,5,1,2,2,2,2,2,2,2,2,1,2,4,8,8,5,7,7,9,2,2,4,3,7,2,2,2,2,2,5,6,7,8,1
ESS11e01,11,1,2024-06-20,51312,NL,120,5,150,8,8,6,2,2,2,2,2,7,7,7,6,7,6,7,1,1,2,2,2,2,2,2,2,1,2,5,7,7,6,8,7,6,4,2,4,3,7,2,2,2,2,3,6,7,5,7,2
ESS11e01,11,1,2024-06-20,51326,NL,15,5,90,8,6,8,2,1,1,2,1,3,5,6,3,5,2,5,1,2,2,2,2,2,2,2,2,2,6,5,10,4,1,1,5,3,4,1,5,1,0,1,3,3,3,3,7,7,5,10,1
ESS11e01,11,1,2024-06-20,51336,NL,30,5,240,5,7,7,3,3,1,2,1,5,88,7,88,5,5,88,2,2,2,2,2,2,2,2,1,2,6,88,7,6,6,88,7,4,3,1,5,1,5,1,2,2,2,2,4,6,5,8,2
ESS11e01,11,1,2024-06-20,51395,NL,30,5,90,8,8,7,2,2,3,3,2,6,8,9,4,4,6,7,1,2,2,2,2,2,2,2,1,2,6,5,9,6,3,5,5,5,2,1,5,1,8,1,3,2,2,2,5,7,7,9,2
ESS11e01,11,1,2024-06-20,51507,NL,60,5,480,3,6,5,3,1,1,1,1,5,5,8,5,3,4,5,1,2,2,2,2,2,2,2,2,2,6,5,9,4,5,5,3,4,2,1,5,1,3,1,2,3,3,3,2,3,4,9,2
ESS11e01,11,1,2024-06-20,51551,NL,120,5,240,5,8,8,1,2,1,2,2,1,4,7,1,1,1,6,1,1,2,2,1,2,2,1,2,1,2,2,8,2,2,4,6,6,1,1,5,1,3,2,5,3,3,3,3,6,5,8,1
ESS11e01,11,1,2024-06-20,51573,NL,30,5,720,8,7,7,2,3,2,3,2,6,8,6,5,6,6,5,1,2,2,2,2,2,2,2,2,2,6,6,9,7,7,7,8,5,2,2,5,3,7,2,2,2,2,2,7,4,5,8,1
ESS11e01,11,1,2024-06-20,51582,NL,60,5,360,7,8,7,2,4,1,4,1,7,8,8,7,7,7,8,1,2,2,2,2,2,2,2,1,1,2,6,7,7,6,8,6,7,3,1,5,2,7,1,3,2,2,2,6,7,7,8,1
ESS11e01,11,1,2024-06-20,51605,NL,90,5,270,2,6,6,2,3,3,2,3,5,6,7,3,2,1,5,1,1,2,2,2,2,2,2,2,1,2,7,8,6,2,6,4,7,3,2,5,4,1,2,4,2,2,3,5,6,4,8,1
ESS11e01,11,1,2024-06-20,51621,NL,90,5,540,8,7,7,3,2,1,2,1,6,7,8,6,5,6,7,1,2,2,2,2,2,2,2,2,2,6,7,9,6,5,6,6,6,2,1,5,1,5,2,3,3,3,3,4,8,4,9,2
ESS11e01,11,1,2024-06-20,51635,NL,90,5,90,6,7,7,3,2,1,2,1,6,6,8,6,6,4,6,1,2,2,2,2,2,2,2,2,2,6,7,10,8,8,8,8,9,2,2,5,4,7,1,2,2,2,2,5,7,5,10,1
ESS11e01,11,1,2024-06-20,51691,NL,15,5,180,7,7,8,2,3,3,3,2,6,6,8,6,6,6,6,1,2,2,2,2,2,2,2,2,1,2,3,6,7,6,6,7,7,2,2,5,1,8,2,3,2,2,2,5,5,5,7,2
ESS11e01,11,1,2024-06-20,51742,NL,60,5,480,7,9,7,1,4,4,3,4,3,8,7,5,5,8,8,1,2,2,2,2,2,2,2,2,1,2,2,8,6,6,8,9,5,1,1,5,2,8,4,5,2,2,2,8,7,7,9,1
ESS11e01,11,1,2024-06-20,51760,NL,75,5,75,6,8,6,1,2,4,3,3,4,6,7,4,6,6,5,1,2,2,2,1,2,2,2,1,1,2,7,8,5,3,3,8,6,2,2,4,2,7,2,3,3,3,3,7,7,4,8,1
ESS11e01,11,1,2024-06-20,51764,NL,180,5,60,6,7,5,1,1,1,2,5,6,8,7,5,5,5,7,1,2,2,2,2,2,2,2,1,2,6,5,8,6,4,6,6,6,1,1,5,4,7,4,5,2,2,2,6,6,7,8,2
ESS11e01,11,1,2024-06-20,51771,NL,150,5,60,8,8,8,1,4,4,4,4,7,8,8,7,7,8,8,1,2,1,2,1,2,2,2,2,1,2,3,8,6,5,8,7,8,1,1,5,1,8,4,4,1,1,1,7,6,7,8,1
ESS11e01,11,1,2024-06-20,51794,NL,60,4,120,7,8,7,2,2,1,2,1,6,5,5,6,6,6,6,1,2,2,2,2,2,2,2,2,2,6,3,8,5,6,5,6,5,2,2,5,3,4,1,2,2,2,3,4,5,6,8,2
ESS11e01,11,1,2024-06-20,51813,NL,90,5,210,8,7,3,2,4,4,4,2,8,8,8,6,6,6,8,1,2,2,2,2,2,2,2,2,2,6,6,7,8,8,6,8,9,3,1,5,3,6,1,2,2,2,2,8,8,7,9,1
ESS11e01,11,1,2024-06-20,51815,NL,120,5,30,5,6,5,2,3,1,2,1,5,7,7,6,6,6,6,1,2,2,2,2,2,2,2,2,1,2,7,8,6,7,7,5,7,4,2,4,2,8,2,8,1,1,1,5,6,4,8,2
ESS11e01,11,1,2024-06-20,51835,NL,60,5,420,7,7,4,2,2,2,3,2,8,6,8,4,6,6,8,1,2,2,2,2,2,2,2,2,1,2,7,9,6,5,7,5,4,4,1,5,1,6,1,2,3,3,4,4,7,4,8,1
ESS11e01,11,1,2024-06-20,51863,NL,120,5,720,8,7,5,2,2,2,2,2,3,10,8,5,3,5,5,1,2,2,2,2,2,1,2,2,1,2,4,8,5,2,7,88,8,2,1,5,1,7,3,5,1,1,1,7,8,7,8,1
ESS11e01,11,1,2024-06-20,51865,NL,60,3,6666,7,7,7,2,2,1,2,1,5,5,7,6,6,5,5,1,2,2,2,2,2,2,2,1,2,6,5,10,4,6,5,3,4,2,1,4,2,5,2,3,2,2,2,88,7,8,10,2
ESS11e01,11,1,2024-06-20,51888,NL,300,5,420,7,7,8,1,4,3,3,3,8,8,8,7,7,7,6,1,1,2,2,2,2,2,1,1,1,2,3,8,8,3,8,6,7,2,1,5,1,8,4,5,3,3,2,8,8,8,8,1
ESS11e01,11,1,2024-06-20,51919,NL,120,5,540,6,7,4,1,2,4,2,3,2,3,5,2,3,0,5,1,1,2,2,1,2,2,1,2,1,1,6,8,3,0,1,4,7,3,1,5,2,1,2,4,3,3,3,5,5,4,7,1
ESS11e01,11,1,2024-06-20,51943,NL,90,5,600,6,6,3,2,2,2,2,4,6,7,6,2,2,3,2,1,2,2,2,2,2,1,2,2,8,6,7,9,6,0,6,5,5,1,1,5,1,0,3,3,3,3,3,1,3,1,8,1
ESS11e01,11,1,2024-06-20,51952,NL,15,5,660,7,7,8,3,2,2,3,4,9,88,8,7,7,5,5,1,2,2,2,2,2,2,2,2,2,6,4,6,4,8,8,7,9,3,7,7,7,88,2,4,2,2,3,9,4,7,6,1
ESS11e01,11,1,2024-06-20,51953,NL,90,5,182,6,7,7,2,1,1,2,1,6,7,7,2,3,88,88,2,1,2,2,1,2,2,2,2,2,6,5,9,5,4,6,7,7,2,1,5,1,5,2,4,2,2,2,5,7,6,9,2
ESS11e01,11,1,2024-06-20,51971,NL,30,5,480,7,6,6,3,2,2,2,2,7,9,9,7,8,9,9,1,2,2,2,1,2,2,1,2,2,6,4,8,8,7,8,6,7,2,1,5,1,5,4,4,2,2,2,4,4,5,8,2
ESS11e01,11,1,2024-06-20,52004,NL,30,5,300,8,8,6,2,3,3,4,3,8,9,9,8,8,7,7,1,2,2,2,2,2,2,2,2,1,3,7,9,7,6,8,6,8,4,1,5,1,4,2,3,2,2,2,4,8,4,9,1
ESS11e01,11,1,2024-06-20,52023,NL,30,4,90,6,7,5,2,3,1,3,3,6,7,6,4,3,7,7,1,2,2,2,2,2,2,2,2,1,1,9,8,7,6,7,88,8,2,1,5,2,8,2,2,3,3,3,7,6,88,8,1
ESS11e01,11,1,2024-06-20,52027,NL,240,5,720,8,8,7,1,5,5,5,5,8,88,9,8,7,7,7,1,1,1,1,2,2,2,1,2,1,1,5,8,6,77,4,7,10,2,1,5,2,7,2,3,7,7,2,7,8,8,8,1
ESS11e01,11,1,2024-06-20,52030,NL,30,5,480,8,8,8,2,4,3,4,4,8,9,9,8,6,8,9,2,2,2,2,2,2,2,2,2,2,6,3,8,7,6,8,88,8,2,1,5,1,8,4,4,1,1,1,8,9,9,8,1
ESS11e01,11,1,2024-06-20,52034,NL,90,5,660,7,8,7,2,2,3,2,2,8,9,7,7,7,7,8,1,2,2,2,1,2,2,2,2,2,6,4,7,6,6,7,7,6,2,1,5,1,7,2,3,2,2,2,7,8,7,8,1
ESS11e01,11,1,2024-06-20,52051,NL,180,5,480,8,8,6,2,3,4,3,4,6,8,7,8,6,6,9,1,1,2,2,2,2,2,1,2,1,1,5,8,4,4,2,5,4,1,1,5,3,8,2,4,3,3,3,4,5,5,7,1
ESS11e01,11,1,2024-06-20,52053,NL,30,5,60,7,5,5,3,1,1,1,2,0,0,8,0,5,0,0,1,2,2,2,2,2,2,2,2,1,2,4,8,0,0,4,5,8,1,1,5,1,8,1,4,4,4,4,5,5,5,8,2
ESS11e01,11,1,2024-06-20,52059,NL,60,5,60,3,5,5,2,3,1,2,1,7,5,7,5,5,6,5,2,2,2,2,2,2,2,2,2,2,6,4,7,7,7,6,7,8,3,1,5,3,5,2,4,3,3,3,5,5,4,7,2
ESS11e01,11,1,2024-06-20,52107,NL,25,5,120,8,7,2,3,2,1,2,1,2,6,6,2,2,0,5,1,2,2,2,2,2,2,2,1,2,6,77,2,0,2,1,3,5,2,1,5,1,0,2,4,8,3,3,5,2,1,6,1
ESS11e01,11,1,2024-06-20,52156,NL,30,5,120,9,9,7,2,4,1,3,4,8,9,8,8,8,8,8,1,2,2,2,2,2,2,2,1,1,2,2,8,7,8,9,9,9,1,1,5,8,88,2,3,2,2,2,5,8,6,8,2
ESS11e01,11,1,2024-06-20,52178,NL,3,5,240,6,6,5,3,3,2,3,2,7,7,9,6,4,6,6,1,2,2,2,2,2,2,2,2,1,1,3,8,3,2,7,8,7,3,3,5,2,4,2,3,3,3,4,1,1,1,8,2
ESS11e01,11,1,2024-06-20,52194,NL,90,4,480,1,1,8,1,2,5,2,5,6,7,7,5,5,6,7,1,1,2,2,1,2,1,2,1,1,1,1,8,6,5,3,4,4,4,1,5,1,7,1,2,1,1,1,7,9,9,9,2
ESS11e01,11,1,2024-06-20,52224,NL,60,5,240,6,7,7,2,2,2,2,1,1,5,3,2,2,4,1,1,2,2,2,1,2,1,1,2,1,3,5,7,3,2,3,5,6,2,1,5,3,7,3,5,3,3,3,5,6,3,6,1
